Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.293,0.006442,1.379842,2.635129,48.26089358711729,0.8573768518862321,0.4095658190207023,-0.408826,-0.005367,-0.000203,-0.912597,0.999942,0.004758,-0.00963,0.004018,0.665723,0.746188,-0.050799,1.092013,2.969518,-22.75522801430659,3.4090894060603483,2.282726347384802,-0.196567,0.033083,0.025386,0.979603,0.996522,0.03673,-0.074796,-0.062742,0.921434,-0.383436,0.074311,1.091584,2.945042,-19.07597713440222,2.35151354746752,-11.154616203705338,-0.166849,0.004039,-0.092441,0.981631,0.982877,-0.182835,0.022917,0.180139,0.927232,-0.328316
0.304,0.006741,1.379766,2.635057,48.25233856705131,0.9011292034722516,0.3548769801482758,-0.408755,-0.005911,0.000388,-0.912625,0.99993,0.004124,-0.011107,0.005541,0.665838,0.746076,-0.050879,1.091007,2.970273,-22.414316187083404,3.142167962053856,2.411118704178244,-0.193675,0.030976,0.025958,0.980233,0.996733,0.038891,-0.070783,-0.062888,0.923632,-0.378085,0.075115,1.091359,2.945212,-19.00815604506673,2.5182165217165515,-11.16004785057976,-0.166403,0.005518,-0.092267,0.981716,0.982913,-0.182997,0.019874,0.179325,0.927594,-0.327739
0.315,0.006999,1.379754,2.635045,48.24025778734199,0.9162276957318952,0.284182809473486,-0.408655,-0.006284,0.001004,-0.912667,0.999919,0.003303,-0.012291,0.006969,0.666,0.745919,-0.050739,1.091008,2.970182,-22.467900745760296,3.255338435584059,1.9967403480978871,-0.194222,0.031249,0.022616,0.980199,0.997024,0.032198,-0.070046,-0.056475,0.923532,-0.37934,0.075217,1.09148,2.945302,-19.027897581328265,2.5009852964633943,-11.179478100833823,-0.166559,0.005325,-0.092452,0.981673,0.982849,-0.183289,0.020342,0.179741,0.927422,-0.327997
0.326,0.007265,1.379791,2.635078,48.2158057232328,0.9075634662474359,0.19333128734479968,-0.408455,-0.00654,0.001695,-0.912753,0.999909,0.002248,-0.013324,0.008437,0.666323,0.745616,-0.050318,1.090254,2.970607,-22.323462665567693,3.286083664852547,1.4652142616173034,-0.193124,0.030602,0.018089,0.98053,0.997473,0.023653,-0.067,-0.047293,0.924752,-0.377621,0.076068,1.091319,2.945236,-19.0246128265874,2.6163348853484725,-11.253083783506742,-0.166628,0.006209,-0.092916,0.981613,0.982656,-0.184484,0.018776,0.180346,0.927203,-0.328283
0.337,0.007416,1.379859,2.635135,48.17149024877278,0.8879781034070999,0.1157815342567281,-0.408098,-0.006662,0.00224,-0.912911,0.999901,0.001348,-0.013991,0.009526,0.666902,0.745084,-0.049891,1.089557,2.970796,-22.223774247961643,3.2801203709840387,1.219177090561881,-0.192337,0.030132,0.015951,0.980737,0.997675,0.019697,-0.065238,-0.042878,0.925504,-0.376302,0.076955,1.091159,2.945202,-19.040612467353682,2.7040156560332815,-11.336911275364372,-0.166841,0.006824,-0.093501,0.981517,0.982422,-0.185823,0.017804,0.181269,0.926843,-0.328791
0.348,0.007615,1.379977,2.635133,48.13764228605453,0.8255112932486528,-0.006025842010537028,-0.407823,-0.006599,0.002986,-0.913033,0.999895,-7.1e-05,-0.014486,0.010835,0.667344,0.744671,-0.049595,1.089121,2.971068,-22.21156041799766,3.297334414209543,1.0476469277844676,-0.192275,0.029991,0.014509,0.980775,0.99778,0.016927,-0.064408,-0.039993,0.92564,-0.376287,0.07775,1.090944,2.945112,-19.055177756217674,2.7926612750981477,-11.414697661258321,-0.167043,0.007457,-0.094033,0.981427,0.982204,-0.187065,0.016778,0.182082,0.926509,-0.329284
0.358,0.007736,1.380166,2.635174,48.09164964913306,0.7363512418196626,-0.13184335957534699,-0.407452,-0.006337,0.003669,-0.913198,0.999893,-0.001537,-0.014563,0.011865,0.66794,0.744121,-0.049628,1.089417,2.970864,-22.279842672930066,3.257747404311489,1.299444895777618,-0.192799,0.030078,0.016613,0.980637,0.997639,0.020985,-0.065398,-0.044181,0.925106,-0.377131,0.077702,1.090988,2.94517,-19.037618742526796,2.782847869142126,-11.403430375750856,-0.166884,0.007405,-0.093957,0.981462,0.982234,-0.186903,0.016824,0.18196,0.926644,-0.328972
0.370,0.007822,1.380359,2.635287,48.04754445217648,0.646599949885299,-0.26520140612402443,-0.407096,-0.006096,0.004411,-0.913354,0.999887,-0.003095,-0.014727,0.013021,0.668506,0.743592,-0.049445,1.089149,2.971047,-22.29525699002756,3.244162482278336,1.356169690663007,-0.192918,0.030058,0.017079,0.980606,0.99761,0.021899,-0.06554,-0.045094,0.924982,-0.377327,0.078503,1.090767,2.945112,-19.00967207393342,2.862057109822524,-11.449007977521601,-0.166713,0.008042,-0.094242,0.981459,0.982108,-0.18767,0.015637,0.182307,0.926651,-0.328759
0.381,0.007883,1.380641,2.635349,47.97382585716272,0.5260925002576247,-0.4097180793034969,-0.406506,-0.005648,0.005133,-0.913616,0.999884,-0.004788,-0.014493,0.013972,0.669454,0.742723,-0.049091,1.089013,2.971169,-22.263951045317793,3.231735955166857,1.4394690416928142,-0.19263,0.03009,0.017764,0.980649,0.997558,0.023249,-0.06586,-0.046434,0.925156,-0.376735,0.079308,1.090396,2.945132,-18.940996719972684,2.9742596320304537,-11.468643826744225,-0.166219,0.009036,-0.094272,0.981531,0.982063,-0.188065,0.013602,0.182057,0.926969,-0.328001
0.392,0.007908,1.380919,2.635544,47.89316331860353,0.3806815433152993,-0.5572922359479431,-0.405863,-0.00501,0.005793,-0.913902,0.999883,-0.006522,-0.01386,0.014656,0.670483,0.74178,-0.049053,1.089046,2.971069,-22.22085996745773,3.2092064560251914,1.4766590363129903,-0.192255,0.029957,0.018035,0.980722,0.997555,0.023857,-0.065694,-0.046894,0.925425,-0.376018,0.079201,1.090466,2.945208,-18.938082895356704,2.9694042768858155,-11.455558351793703,-0.166189,0.009016,-0.094168,0.981546,0.982102,-0.187858,0.0136,0.181865,0.927027,-0.327942
