Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.380,0.074052,1.798131,2.64967,14.511199457763555,92.45209301647269,5.918340314128668,-0.124235,-0.710827,0.055645,-0.690068,-0.016743,0.099822,-0.994865,0.253416,0.962939,0.092354,0.211807,1.301157,2.810025,-12.115853953868626,72.00167878772147,-3.39317774938588,-0.102646,0.581731,0.038187,0.805975,0.320263,-0.057869,-0.94556,-0.180981,0.976011,-0.121032,0.253109,1.321626,2.667402,-21.033601671781906,71.32349411282581,9.542659483642451,-0.100103,0.583554,0.172488,0.787205,0.259425,0.154736,-0.953287,-0.388399,0.920454,0.043709
0.391,0.07426,1.798104,2.649182,14.588198352922587,91.76975529686129,5.729376726715423,-0.123859,-0.706826,0.05653,-0.694162,-0.005596,0.096611,-0.995307,0.253576,0.962927,0.092042,0.212913,1.304166,2.805786,-12.610700999661834,71.76917503114039,-3.4734439977322378,-0.106598,0.579644,0.03994,0.806879,0.324834,-0.059125,-0.943921,-0.188032,0.974083,-0.125722,0.252521,1.326412,2.666493,-22.09446369643527,69.88511490326825,10.281570308355198,-0.106073,0.573955,0.181398,0.791467,0.275342,0.165378,-0.947015,-0.408903,0.911687,0.040321
0.402,0.074362,1.797719,2.648931,14.78088049611371,90.98964407319521,5.487160243304806,-0.123917,-0.702136,0.058358,-0.698745,0.0072,0.092458,-0.995691,0.255567,0.962478,0.091222,0.212975,1.304144,2.805252,-12.667808529656204,71.95951107973421,-3.4706346159809334,-0.106917,0.580942,0.040429,0.805879,0.321745,-0.059063,-0.944983,-0.189388,0.973868,-0.125351,0.252198,1.325798,2.666859,-21.977077413984205,69.8194043716191,10.168400274064815,-0.105912,0.573434,0.179996,0.792185,0.277549,0.163714,-0.94666,-0.406647,0.912768,0.038629
0.413,0.074439,1.797239,2.648735,15.028019810653046,90.19227391245492,5.235915064085464,-0.12429,-0.697261,0.060559,-0.703358,0.02032,0.088136,-0.995901,0.258514,0.961769,0.090389,0.213048,1.30406,2.80495,-12.65612318650124,72.08303554788327,-3.3818847955260365,-0.106341,0.581902,0.041108,0.805228,0.319399,-0.057556,-0.945871,-0.189963,0.974004,-0.123415,0.252165,1.325125,2.666824,-21.81156952431579,69.86238403462774,9.912035370758373,-0.105956,0.573549,0.177474,0.792665,0.279088,0.159814,-0.946874,-0.402897,0.914553,0.035606
0.424,0.074436,1.796467,2.648613,15.431086961492749,89.3206608231159,4.98501318559386,-0.125695,-0.691727,0.063626,-0.708284,0.03493,0.083763,-0.995873,0.264023,0.960305,0.090032,0.214375,1.306852,2.800448,-13.023746863805327,72.00900371939132,-3.193361373661182,-0.107983,0.581273,0.044246,0.805297,0.320328,-0.054272,-0.945751,-0.196799,0.972764,-0.122479,0.251536,1.32851,2.665521,-22.372938487639804,68.69370209742152,9.879430064331459,-0.111922,0.565219,0.178793,0.797518,0.297121,0.158661,-0.941566,-0.411703,0.911013,0.023595
0.435,0.074296,1.795627,2.648589,15.867480474659304,88.47676036094136,4.781451088238505,-0.127626,-0.686241,0.066611,-0.712985,0.049272,0.080179,-0.995562,0.270149,0.958549,0.090568,0.214474,1.30648,2.800326,-12.938585105666194,72.06568550055968,-3.026015191354315,-0.106516,0.581894,0.045039,0.805001,0.318743,-0.051449,-0.946444,-0.196474,0.973252,-0.119075,0.251762,1.327472,2.665076,-22.03030483787816,68.90101239244942,9.360959740649857,-0.111723,0.566277,0.173774,0.797904,0.298266,0.150778,-0.942499,-0.403841,0.914642,0.01852
0.446,0.074262,1.794511,2.648568,16.406245427297698,87.58409451562333,4.611046881335959,-0.130468,-0.680265,0.069921,-0.717865,0.064702,0.077117,-0.99492,0.277893,0.956178,0.092186,0.21441,1.306409,2.800351,-12.93857162673042,72.05964134711823,-3.0350254726806583,-0.106564,0.581843,0.04497,0.805035,0.318874,-0.051601,-0.946392,-0.196412,0.973244,-0.119244,0.251822,1.326545,2.664896,-21.761613909809626,69.0999725158524,9.097259570027237,-0.110817,0.567505,0.170861,0.797787,0.297488,0.146843,-0.943365,-0.398399,0.917053,0.017113
0.458,0.074132,1.793515,2.648614,16.883639899624132,86.73354121893084,4.462052521164621,-0.133084,-0.674557,0.072736,-0.722476,0.079364,0.074446,-0.994062,0.284645,0.953996,0.094171,0.21584,1.308562,2.795881,-13.274271084063606,71.99943225831986,-2.908236252692182,-0.108293,0.581281,0.047522,0.805063,0.319708,-0.049382,-0.946229,-0.202413,0.972029,-0.119119,0.251768,1.327488,2.662965,-21.696551908882928,68.39395889180561,8.569916277466653,-0.113991,0.562084,0.16618,0.802155,0.312893,0.138459,-0.939642,-0.394749,0.91878,0.003936
0.470,0.074045,1.792224,2.648684,17.471967319615327,85.8603589694666,4.368240335151581,-0.136781,-0.668478,0.075792,-0.727107,0.094786,0.072653,-0.992843,0.293088,0.951093,0.097578,0.215878,1.30848,2.795899,-13.287634561474801,72.00121500388641,-3.040186198034705,-0.109055,0.581158,0.046665,0.805099,0.320155,-0.051617,-0.945958,-0.201896,0.971859,-0.121361,0.251949,1.32644,2.662883,-21.415610573132007,68.65466242214939,8.55892985943433,-0.111664,0.564006,0.165036,0.801369,0.309321,0.13855,-0.940811,-0.390467,0.920589,0.007193
0.480,0.073906,1.79086,2.648775,18.080659763817387,84.98428696765609,4.280308080510205,-0.140694,-0.662306,0.078871,-0.731666,0.110261,0.070951,-0.991367,0.301779,0.947969,0.101409,0.215837,1.308315,2.796009,-13.272918038325416,72.01672506495542,-3.172915678724841,-0.109619,0.581152,0.045672,0.805084,0.320354,-0.053871,-0.945765,-0.200949,0.971796,-0.12342,0.252157,1.325964,2.662646,-21.3147282649884,68.77700946619046,8.564385577466481,-0.110742,0.564905,0.164716,0.800929,0.307502,0.138734,-0.94138,-0.388969,0.92121,0.008705
